conquistar	🏆 conquer / win	释义：征服；赢得（动词）<br>核心：* 占领<br>例：* conquistar un país = 征服国家<br>词源：拉丁 conquirere。<br>记忆：🏆 赢下来。
apretar	✊ press / squeeze	释义：压紧；握紧；挤压（动词）<br>核心：施加压力。<br>例：* apretar un botón = 按按钮<br>词源：来自拉丁 appectorare。<br>记忆：✊ 用力。
quebrar	💥 break / go bankrupt	释义：打破；破裂；破产（动词）<br>核心：* 物理破裂<br>例：* quebrar un vaso = 打碎杯子<br>词源：拉丁 crepare（破裂声）。<br>记忆：💥 断裂。
brindar	🥂 toast / offer	释义：敬酒；提供（动词）<br>核心：* 举杯祝酒<br>例：* brindar por la salud = 为健康干杯<br>词源：来自德语 bring dir（给你）。<br>记忆：🥂 举杯。
sobrellevar	🎒 endure / cope with	释义：忍受；承受（动词）<br>核心：艰难情况下继续坚持。<br>例：sobrellevar una pérdida = 承受损失。<br>词源：sobre-（超过）+ llevar（带）。<br>记忆：🎒 背着困难继续走。
asomar	👀 appear / peek out	释义：露出；探出；出现（动词）<br>核心：从隐藏处出现一点。<br>例：* asomar la cabeza = 探出头<br>词源：可能来自拉丁 summa（顶部）。<br>记忆：👀 冒出来。
frenar	🛑 brake / slow down	释义：刹车；阻止；减缓（动词）<br>核心：让速度降低。<br>例：* frenar el coche = 刹车<br>词源：freno（刹车）。<br>记忆：🛑 停下来。
engañar	🎭 deceive / fool	释义：欺骗；误导（动词）<br>核心：让别人相信错误信息。<br>例：* engañar a alguien = 欺骗某人<br>词源：来自拉丁 ingannare。<br>记忆：🎭 骗。
sembrar	🌱 sow / plant	释义：播种；种植；散播（动词）<br>核心：撒下种子，也用于抽象事物。<br>例：* sembrar trigo = 播种小麦<br>词源：拉丁 seminare（播种）。<br>记忆：🌱 撒下。
lanzar	🚀 throw / launch	释义：投掷；发射；推出（动词）<br>核心：向外释放。<br>例：* lanzar una pelota = 扔球<br>词源：来自拉丁 lanceare。<br>记忆：🚀 发出去。
inaugurar	🎉 inaugurate / open	释义：开幕；启用（动词）<br>核心：正式开始使用。<br>例：inaugurar un edificio = 启用建筑。<br>词源：拉丁 inaugurare（举行开幕仪式）。<br>记忆：🎉 开始。
ahorrar	💰 save	释义：节省；储蓄（动词）<br>核心：不浪费，留下资源。<br>例：* ahorrar dinero = 存钱<br>词源：来自阿拉伯语 hurr（自由，免除）。<br>记忆：💰 存下来。
aprovechar	🎯 take advantage of / make use of	释义：利用；充分利用（动词）<br>核心：把机会或资源用好。<br>例：aprovechar el tiempo = 利用时间。<br>词源：a- + provecho（利益）。<br>记忆：🎯 抓住机会。
ahogar	🌊 drown / suffocate	释义：淹没；使窒息；压制（动词）<br>核心：* 水中无法呼吸<br>例：* ahogarse en el agua = 溺水<br>词源：拉丁 offocare。<br>记忆：🌊 没法呼吸。
restar	➖ subtract / remain	释义：减去；剩余（动词）<br>核心：数学中的减法，也表示减少。<br>例：* restar cinco = 减五<br>词源：拉丁 restare（留下）。<br>记忆：➖ 减少。
rezar	🙏 pray	释义：祈祷（动词）<br>核心：宗教或表达愿望。<br>例：rezar una oración = 祈祷。<br>词源：拉丁 recitare（朗读）。<br>记忆：🙏 祈求。
jurar	🤞 swear	释义：发誓（动词）<br>核心：以郑重方式保证。<br>例：jurar decir la verdad = 发誓说真话。<br>词源：拉丁 jurare。<br>记忆：🤞 严肃保证。
privar	🚫 deprive	释义：剥夺；使失去（动词）<br>核心：让某人没有某物。<br>例：* privar de libertad = 剥夺自由<br>词源：拉丁 privare。<br>记忆：🚫 拿走。
redactar	✍️ write / draft	释义：撰写；起草（动词）<br>核心：正式写文件。<br>例：redactar un informe = 写报告。<br>词源：拉丁 redigere（整理）。<br>记忆：✍️ 写出来。
negar	❌ deny / refuse	释义：否认；拒绝（动词）<br>核心：说“不”。<br>例：* negar una acusación = 否认指控<br>词源：拉丁 negare。<br>记忆：❌ 不承认。
sujetar	✋ hold / fasten	释义：抓住；固定；支撑（动词）<br>核心：让东西保持位置。<br>例：* sujetar una caja = 扶住箱子<br>词源：拉丁 subiectare。<br>记忆：✋ 固定住。
disparar	🔫 shoot / soar	释义：射击；发射；猛增（动词）<br>核心：* 开枪<br>例：* disparar un arma = 开枪<br>词源：拉丁 disparare。<br>记忆：🔫 瞬间出去。
adivinar	🔮 guess	释义：猜；猜中；预言（动词）<br>核心：在不知道情况下得到答案。<br>例：adivinar la respuesta = 猜答案。<br>词源：拉丁 divinare（预言）。<br>记忆：🔮 猜测。
tragar	👄 swallow	释义：吞；忍受（动词）<br>核心：* 吞下食物<br>例：* tragar una pastilla = 吞药<br>词源：可能来自拉丁 traginare。<br>记忆：👄 咽下去。
suprimir	🗑️ suppress / remove	释义：取消；删除；消除（动词）<br>核心：让某物不存在。<br>例：* suprimir un impuesto = 取消税<br>词源：拉丁 supprimere（压下）。<br>记忆：🗑️ 去掉。
sobrar	➕ be left over / be extra	释义：剩余；多余（动词）<br>核心：比需要更多。<br>例：* sobrar comida = 食物剩下<br>词源：拉丁 superare（超过）。<br>记忆：➕ 多出来。
brotar	🌱 sprout / emerge	释义：发芽；涌出；出现（动词）<br>核心：从内部冒出来。<br>例：* brotar una planta = 植物发芽<br>词源：日耳曼语来源。<br>记忆：🌱 冒出来。
suscitar	🔥 arouse / provoke	释义：引起；激起（动词）<br>核心：使某种反应、情绪、问题出现。<br>例：suscitar interés = 引起兴趣。<br>词源：拉丁 suscitare（唤醒）。<br>记忆：🔥 引发。
agarrar	✋ grab / catch	释义：抓住；拿住（动词）<br>核心：用手牢牢抓。<br>例：* agarrar una pelota = 接住球<br>词源：可能来自日耳曼语。<br>记忆：✋ 抓紧。
agitar	🔄 shake / stir	释义：摇动；搅动；激起（动词）<br>核心：使东西移动或情绪波动。<br>例：* agitar una botella = 摇瓶子<br>词源：拉丁 agitare（驱动）。<br>记忆：🔄 摇动。
burlar	😏 mock / evade	释义：嘲笑；欺骗；躲避（动词）<br>核心：通过技巧逃过某事。<br>例：* burlarse de alguien = 嘲笑某人<br>词源：来自古西班牙语。<br>记忆：😏 捉弄。
amanecer	🌅 dawn	释义：黎明；天亮（动词/阳性名词）<br>核心：太阳升起、一天开始。<br>例：* al amanecer = 黎明时<br>词源：a- + mañana（早晨）。<br>记忆：🌅 天亮。
desplegar	🗺️ unfold / deploy	释义：展开；部署（动词）<br>核心：* 打开折叠物<br>例：* desplegar un mapa = 展开地图<br>词源：des- + plegar（折叠）。<br>记忆：🗺️ 展开。
desembocar	🌊 flow into / lead to	释义：流入；导致（动词）<br>核心：* 河流进入海洋<br>例：* El río desemboca en el mar.= 河流流入大海。<br>词源：des- + boca（嘴、出口）。<br>记忆：🌊 流向出口。
amenazar	⚠️ threaten	释义：威胁；有危险（动词）<br>核心：表示可能造成伤害。<br>例：* amenazar a alguien = 威胁某人<br>词源：来自拉丁 minacia。<br>记忆：⚠️ 危险靠近。
acostar	🛏️ lie down / go to bed	释义：使躺下；上床（动词，常用 acostarse）<br>核心：* acostarse = 睡觉，上床<br>例：Me acuesto a las once. = 我十一点睡。<br>词源：拉丁 costa（侧面、肋骨）。<br>记忆：🛏️ 躺下。
arder	🔥 burn	释义：燃烧；发热（动词）<br>核心：着火或非常热。<br>例：* El fuego arde. = 火在燃烧。<br>词源：拉丁 ardere。<br>记忆：🔥 火。
solicitar	📝 request / apply for	释义：申请；请求（动词）<br>核心：正式提出要求。<br>例：* solicitar un empleo = 申请工作<br>词源：拉丁 sollicitare（激励、请求）。<br>记忆：📝 正式申请。
penetrar	➡️ penetrate / enter	释义：进入；穿透（动词）<br>核心：从外部进入内部。<br>例：* penetrar en un lugar = 进入某地<br>词源：拉丁 penetrare。<br>记忆：➡️ 进入里面。
precipitar	⬇️ precipitate / rush	释义：使突然发生；加速；沉淀（动词）<br>核心：* 快速推动<br>例：* precipitar una decisión = 仓促决定<br>词源：拉丁 praecipitare（推下悬崖）。<br>记忆：⬇️ 快速下降。
clavar	🔨 nail / hit exactly	释义：钉入；刺入；准确做到（动词）<br>核心：* 钉子进入<br>例：* clavar un clavo = 钉钉子<br>词源：拉丁 clavus（钉子）。<br>记忆：🔨 钉进去。
atreverse	💪 dare	释义：敢于（动词）<br>核心：有勇气做困难事情。<br>例：atreverse a hablar = 敢说话。<br>词源：与 atrever 同源。<br>记忆：💪 鼓起勇气。
rogar	🙏 beg / request	释义：请求；恳求（动词）<br>核心：比 pedir 更强烈、更正式。<br>例：* rogar ayuda = 恳求帮助<br>词源：拉丁 rogare（请求）。<br>记忆：🙏 恳求。
ensayar	🎭 rehearse / test	释义：练习；试验（动词）<br>核心：* 排练<br>例：* ensayar una obra = 排练作品<br>词源：拉丁 exagium（检验）。<br>记忆：🎭 先试。
bautizar	💧 baptize / name	释义：给……洗礼；命名（动词）<br>核心：* 宗教洗礼<br>例：bautizar un barco = 给船命名。<br>词源：希腊 baptizein（浸入水中）。<br>记忆：💧 命名仪式。
alentar	💨 encourage	释义：鼓励；激励；促进（动词）<br>核心：给别人力量。<br>例：alentar a alguien = 鼓励某人。<br>词源：拉丁 halitus（气息）。<br>记忆：💨 给力量。
madrugar	🌄 get up early	释义：早起（动词）<br>核心：很早起床。<br>例：Mañana tengo que madrugar. = 明天我要早起。<br>词源：madre（早晨）相关。<br>记忆：🌄 清晨起来。
soplar	💨 blow	释义：吹；吹气（动词）<br>核心：空气流动。<br>例：* soplar una vela = 吹蜡烛<br>词源：拉丁 sufflare。<br>记忆：💨 吹。
regir	👑 rule / govern	释义：统治；支配；适用（动词）<br>核心：控制规则或制度。<br>例：* La ley rige. = 法律有效。<br>词源：拉丁 regere（统治）。<br>记忆：👑 管理。
rozar	👋 brush against / touch	释义：擦过；接触（动词）<br>核心：轻微碰到。<br>例：* rozar la pared = 擦到墙<br>词源：来自拉丁 ruptiare。<br>记忆：👋 轻轻碰。
remitir	📩 send / remit / subside	释义：寄送；转交；减轻（动词）<br>核心：* 把东西送到某处<br>例：* remitir un documento = 寄送文件<br>词源：拉丁 remittere（送回、放松）。<br>记忆：📩 送过去。
velar	👁️ watch over / guard	释义：守护；守夜；关注（动词）<br>核心：保持警惕保护某人。<br>例：* velar por la seguridad = 保障安全<br>词源：拉丁 vigilare（保持清醒）。<br>记忆：👁️ 守着。
perjudicar	⚠️ harm / damage	释义：损害；伤害（动词）<br>核心：造成不利影响。<br>例：* perjudicar la salud = 损害健康<br>词源：拉丁 praeiudicare（预先判断）。<br>记忆：⚠️ 带来坏影响。
acertar	🎯 get right / hit	释义：猜对；做对；命中（动词）<br>核心：得到正确结果。<br>例：* acertar la respuesta = 答对<br>词源：a- + cierto（正确）。<br>记忆：🎯 命中。
demorar	⏳ delay / take time	释义：延迟；花费时间（动词）<br>核心：让事情变慢。<br>例：* demorar una decisión = 延迟决定<br>词源：拉丁 demorari。<br>记忆：⏳ 拖延。
aplazar	📅 postpone	释义：延期；推迟（动词）<br>核心：把事情放到以后。<br>例：* aplazar una reunión = 推迟会议<br>词源：a- + plazo（期限）。<br>记忆：📅 往后放。
presumir	😎 presume / show off	释义：自认为；炫耀；推测（动词）<br>核心：* 认为某事是真的<br>例：* presumir de rico = 炫耀有钱<br>词源：拉丁 praesumere（预先取）。<br>记忆：😎 自信展示。
disimular	🎭 conceal / pretend	释义：掩饰；假装没看见（动词）<br>核心：隐藏真实感觉或事实。<br>例：* disimular una emoción = 掩饰情绪<br>词源：拉丁 dissimulare。<br>记忆：🎭 藏起来。
subrayar	✏️ underline / emphasize	释义：划线强调（动词）<br>核心：重点标记。<br>例：subrayar una palabra = 给单词画线。<br>词源：sub-（下面）+ raya（线）。<br>记忆：✏️ 画重点。
volcar	🔄 overturn / devote oneself	释义：翻倒；倾倒；投入（动词）<br>核心：* 翻车<br>例：* volcar un vaso = 打翻杯子<br>词源：拉丁 volvere（转动）。<br>记忆：🔄 翻过去。
pretender	🎯 intend / claim	释义：企图；打算；声称（动词）<br>核心：有目标地想做某事。<br>例：* pretender ganar = 想赢<br>词源：拉丁 praetendere（伸向前）。<br>记忆：🎯 目标。
arrebatar	⚡ snatch / seize	释义：夺走；抢走；使激动（动词）<br>核心：* 强行拿走<br>例：* arrebatar un objeto = 抢走物品<br>词源：re- + batir（击打）。<br>记忆：⚡ 突然夺取。
odiar	😡 hate	释义：憎恨（动词）<br>核心：强烈不喜欢。<br>例：odiar la mentira = 憎恨谎言。<br>词源：拉丁 odi。<br>记忆：😡 强烈讨厌。
insinuar	💬 imply / hint	释义：暗示；含蓄表达（动词）<br>核心：不直接说。<br>例：insinuar una idea = 暗示一个想法。<br>词源：拉丁 insinuare（进入内心）。<br>记忆：💬 话里有话。
fallecer	⚰️ pass away / die	释义：去世（动词）<br>核心：正式表达死亡。<br>例：El escritor falleció ayer. = 作家昨天去世。<br>词源：拉丁 fallere（失败、失去）。<br>记忆：⚰️ 正式说法。
asentar	📌 establish / settle	释义：放稳；建立；确认（动词）<br>核心：* 固定位置<br>例：* asentar una base = 建立基础<br>词源：a- + sentar（坐）。<br>记忆：📌 稳下来。
estrechar	🤝 narrow / strengthen	释义：缩小；握紧；加强（动词）<br>核心：* 变窄<br>例：* estrechar la mano = 握手<br>词源：estrecho（窄）。<br>记忆：🤝 拉近。
derrumbar	🏚️ collapse / demolish	释义：倒塌；摧毁；使崩溃（动词）<br>核心：* 建筑倒塌<br>例：* derrumbar un edificio = 推倒建筑<br>词源：de- + rumbo（方向）。<br>记忆：🏚️ 倒下。
oscilar	↔️ oscillate / fluctuate	释义：摆动；波动（动词）<br>核心：在两个状态之间变化。<br>例：* oscilar entre dos opciones = 在两个选择间摇摆<br>词源：拉丁 oscillare。<br>记忆：↔️ 来回。
recobrar	🔄 recover / regain	释义：恢复；重新获得（动词）<br>核心：失去后重新得到。<br>例：* recobrar la salud = 恢复健康<br>词源：re- + cobrar（收回）。<br>记忆：🔄 拿回来。
morder	🦷 bite	释义：咬（动词）<br>核心：用牙齿咬。<br>例：* morder una manzana = 咬苹果<br>词源：拉丁 mordere。<br>记忆：🦷 咬。
aguardar	⏳ wait for	释义：等待；期待（动词）<br>核心：比 esperar 更正式。<br>例：* aguardar una respuesta = 等待回复<br>词源：a- + guardar（保存、守候）。<br>记忆：⏳ 等着。
parir	👶 give birth	释义：生育；生产（动词）<br>核心：分娩。<br>例：* parir un hijo = 生孩子<br>词源：拉丁 parere。<br>记忆：👶 生下来。
sobrepasar	🚀 exceed / surpass	释义：超过；超越（动词）<br>核心：超过某个界限。<br>例：* sobrepasar un límite = 超过限制<br>词源：sobre-（超过）+ pasar（通过）。<br>记忆：🚀 超过。
apostar	🎲 bet	释义：下注；支持；押注（动词）<br>核心：* 赌博下注<br>例：* apostar dinero = 下注<br>词源：拉丁 apponere（放置）。<br>记忆：🎲 押上。
deslizar	🛝 slide / slip	释义：滑动；滑落；透露（动词）<br>核心：* 平滑移动<br>例：* deslizar una mano = 滑动手<br>词源：des- + ligar（连接）。<br>记忆：🛝 滑过去。
estirar	🙆 stretch	释义：拉伸；伸长（动词）<br>核心：使长度增加。<br>例：* estirar los brazos = 伸胳膊<br>词源：拉丁 strictare。<br>记忆：🙆 拉开。
fomentar	🌱 promote / encourage	释义：促进；鼓励（动词）<br>核心：让某事发展。<br>例：* fomentar la educación = 促进教育<br>词源：拉丁 fomentum（温暖、支持）。<br>记忆：🌱 促进成长。
prescindir	✂️ do without / dispense with	释义：不需要；舍弃（动词）<br>核心：没有某物也可以。<br>例：Puedo prescindir del coche. = 我可以不用车。<br>词源：拉丁 praescindere（切除）。<br>记忆：✂️ 去掉。
resaltar	✨ highlight / stand out	释义：突出；强调（动词）<br>核心：使某物明显。<br>例：* resaltar una idea = 强调观点<br>词源：re- + saltar（跳起）。<br>记忆：✨ 跳出来。
derribar	🏚️ knock down / bring down	释义：推倒；击倒（动词）<br>核心：使某物倒下。<br>例：* derribar un árbol = 砍倒树<br>词源：de- + riba（高处）。<br>记忆：🏚️ 打倒。
filtrar	🧪 filter / leak	释义：过滤；泄露（动词）<br>核心：* 通过过滤器<br>例：* filtrar agua = 过滤水<br>词源：来自法语 filtre。<br>记忆：🧪 通过筛选。
apelar	📢 appeal	释义：上诉；呼吁；诉诸（动词）<br>核心：* 法律上申请复审<br>例：* apelar una sentencia = 上诉判决<br>词源：拉丁 appellare。<br>记忆：📢 请求回应。
coser	🧵 sew	释义：缝（动词）<br>核心：用针线连接。<br>例：coser una camisa = 缝衬衫。<br>词源：拉丁 consuere。<br>记忆：🧵 缝起来。
albergar	🏠 house / harbor	释义：容纳；怀有（动词）<br>核心：* 提供住宿<br>例：* albergar turistas = 接待游客<br>词源：日耳曼语 haribergon（提供住所）。<br>记忆：🏠 容纳。
acontecer	📅 happen	释义：发生（动词）<br>核心：正式表达“发生”。<br>例：Lo que aconteció ayer... = 昨天发生的事情……<br>词源：a- + contecer（发生）。<br>记忆：📅 发生。
camuflar	🦎 camouflage	释义：伪装；掩盖（动词）<br>核心：隐藏真实外观。<br>例：* camuflarse en el bosque = 在森林中伪装<br>词源：来自法语 camoufler。<br>记忆：🦎 隐藏。
sobresalir	⭐ stand out / excel	释义：突出；胜过（动词）<br>核心：* 从表面突出<br>例：* sobresalir entre otros = 脱颖而出<br>词源：sobre-（超过）+ salir（出来）。<br>记忆：⭐ 冒出来。
alegar	⚖️ allege / argue	释义：声称；提出理由（动词）<br>核心：在正式场合说明理由。<br>例：* alegar inocencia = 声称无罪<br>词源：拉丁 allegare。<br>记忆：⚖️ 提出依据。
estrenar	🎁 debut / use for the first time	释义：首次使用；首映（动词）<br>核心：* 第一次穿/用<br>例：* estrenar ropa = 穿新衣<br>词源：拉丁 strena（礼物）。<br>记忆：🎁 第一次。
incitar	🔥 incite / encourage	释义：刺激；煽动；鼓励（动词）<br>核心：促使某人行动。<br>例：* incitar a la violencia = 煽动暴力<br>词源：拉丁 incitare。<br>记忆：🔥 推动行动。
encarnar	👤 embody	释义：体现；化身（动词）<br>核心：抽象概念变成具体代表。<br>例：* encarnar un personaje = 饰演角色<br>词源：en- + carne（肉）。<br>记忆：👤 具体化。
ratificar	✅ ratify / confirm	释义：确认；批准（动词）<br>核心：正式确认之前的决定。<br>例：ratificar un acuerdo = 批准协议。<br>词源：拉丁 ratus（确定的）+ facere（做）。<br>记忆：✅ 再确认一次。
encadenar	⛓️ chain / link	释义：连接；束缚；连续发生（动词）<br>核心：* 用链连接<br>例：* encadenar acontecimientos = 一连串事件<br>词源：en- + cadena（链）。<br>记忆：⛓️ 连起来。
paralizar	🛑 paralyze / stop	释义：使瘫痪；停止（动词）<br>核心：让行动停止。<br>例：* paralizar el tráfico = 使交通瘫痪<br>词源：希腊 paralysis。<br>记忆：🛑 动不了。
disipar	🌫️ dispel / dissipate	释义：驱散；消散（动词）<br>核心：* 消除疑虑<br>例：* disipar dudas = 消除疑问<br>词源：拉丁 dispergere。<br>记忆：🌫️ 散开。
reprochar	😠 reproach / blame	释义：责备；责怪（动词）<br>核心：因错误批评别人。<br>例：reprochar algo a alguien = 责怪某人某事。<br>词源：re- + proche（接近，指责）。<br>记忆：😠 指责。
dotar	🎁 provide / endow	释义：赋予；提供（动词）<br>核心：给某物某种能力或资源。<br>例：* dotar de recursos = 提供资源<br>词源：拉丁 dotare（赠予）。<br>记忆：🎁 赋予。
soler	🔁 usually / tend to	释义：通常；往往（动词，特殊）<br>核心：表示习惯性动作。<br>例：Suelo leer antes de dormir.= 我通常睡前读书。<br>词源：拉丁 solere（习惯）。<br>记忆：🔁 经常。
reventar	💥 burst / exhaust	释义：爆裂；累垮；搞坏（动词）<br>核心：* 爆炸<br>例：* reventar un globo = 弄爆气球<br>词源：拉丁 reventare。<br>记忆：💥 爆掉。
despojar	🚫 strip / deprive	释义：剥夺；夺走（动词）<br>核心：强行拿走拥有的东西。<br>例：* despojar a alguien de sus derechos= 剥夺某人的权利。<br>词源：拉丁 despoliare。<br>记忆：🚫 拿走。
hervir	♨️ boil	释义：沸腾；煮（动词）<br>核心：* 水沸腾<br>例：* hervir agua = 烧水<br>词源：拉丁 fervere。<br>记忆：♨️ 开水。
trepar	🧗 climb	释义：攀爬（动词）<br>核心：向上爬。<br>例：* trepar un árbol = 爬树<br>词源：可能来自拉丁 trepidare。<br>记忆：🧗 往上爬。
arrasar	🌪️ devastate / sweep	释义：摧毁；横扫；大获成功（动词）<br>核心：* 完全破坏<br>例：* arrasar una ciudad = 摧毁城市<br>词源：可能来自 ras（平整）。<br>记忆：🌪️ 全部扫过。
replicar	🔄 replicate / reply	释义：复制；回应（动词）<br>核心：* 重复制造<br>例：* replicar un experimento = 重复制实验<br>词源：拉丁 replicare（折回）。<br>记忆：🔄 再一次。
concurrir	👥 attend / coincide	释义：参加；同时发生（动词）<br>核心：* 出席活动<br>例：* concurrir a un concurso = 参加比赛<br>词源：拉丁 concurrere（一起跑）。<br>记忆：👥 一起出现。
retrasar	⏰ delay	释义：推迟；延误（动词）<br>核心：使时间变晚。<br>例：* retrasar un vuelo = 延误航班<br>词源：re- + atrás（后面）。<br>记忆：⏰ 往后。
palpar	✋ feel / palpate	释义：触摸；摸索（动词）<br>核心：用手感觉。<br>例：* palpar una herida = 检查伤口<br>词源：拉丁 palpare。<br>记忆：✋ 摸。
torcer	🔄 twist / turn	释义：扭曲；拧；转弯（动词）<br>核心：* 改变方向<br>例：* torcer el brazo = 扭胳膊<br>词源：拉丁 torquere。<br>记忆：🔄 扭。
topar	🚶 encounter / bump into	释义：碰到；遇到；撞上（动词）<br>核心：偶然接触。<br>例：* toparse con alguien = 偶遇某人<br>词源：拟声词相关。<br>记忆：🚶 撞见。
colar	🧺 strain / sneak in	释义：过滤；偷偷进入；塞入（动词）<br>核心：* 过滤液体<br>例：* colar café = 过滤咖啡<br>词源：拉丁 colare。<br>记忆：🧺 通过筛子。
ostentar	👑 hold / display	释义：拥有；炫耀（正式）（动词）<br>核心：* 持有职位<br>例：* ostentar un cargo = 担任职位<br>词源：拉丁 ostentare（展示）。<br>记忆：👑 展示。
prevalecer	🏆 prevail	释义：占优势；持续存在（动词）<br>核心：最终胜出或保持。<br>例：* prevalecer la justicia = 正义占优势<br>词源：拉丁 praevalere。<br>记忆：🏆 胜过。
contagiar	🦠 infect / spread	释义：传染；感染（动词）<br>核心：* 疾病传播<br>例：* contagiar una enfermedad = 传播疾病<br>词源：拉丁 contagium。<br>记忆：🦠 传过去。
ceñir	🔗 tighten / stick to	释义：围绕；束紧；限制（动词）<br>核心：* 环绕身体<br>例：* ceñirse a las reglas = 遵守规则<br>词源：拉丁 cingere。<br>记忆：🔗 绑住。
constatar	🔍 verify / confirm	释义：证实；确认（动词）<br>核心：通过事实确认。<br>例：constatar un hecho = 证实事实。<br>词源：con- + stare（站立）。<br>记忆：🔍 查实。
vacilar	↔️ hesitate / joke	释义：犹豫；摇摆；开玩笑（拉美）（动词）<br>核心：* 不确定<br>例：* vacilar antes de decidir = 犹豫<br>词源：拉丁 vacillare。<br>记忆：↔️ 摇摆。
liquidar	💰 liquidate / clear out	释义：清算；结束；打折出售（动词）<br>核心：* 结算<br>例：* liquidar una deuda = 清偿债务<br>词源：拉丁 liquidus（液体、清楚）。<br>记忆：💰 清掉。
devorar	🐺 devour	释义：吞食；吞噬（动词）<br>核心：快速大量吃。<br>例：devorar un libro = 狼吞虎咽地读书。<br>词源：拉丁 devorare。<br>记忆：🐺 狼吞。
aferrar	🔩 cling / hold on	释义：抓牢；坚持（动词）<br>核心：* 紧紧抓住<br>例：* aferrarse a una idea = 固守想法<br>词源：a- + hierro（铁）。<br>记忆：🔩 抓铁一样牢。
apresurar	🏃 hurry / speed up	释义：加快；催促（动词）<br>核心：让速度提高。<br>例：apresurar el paso = 加快脚步。<br>词源：a- + prisa（急）。<br>记忆：🏃 快一点。
latir	❤️ beat / throb	释义：跳动；搏动（动词）<br>核心：心脏等有规律运动。<br>例：el corazón late = 心脏跳动。<br>词源：拉丁 battuere 相关。<br>记忆：❤️ 心跳。
acariciar	🐱 caress / stroke	释义：抚摸；轻触（动词）<br>核心：温柔触摸。<br>例：acariciar un gato = 抚摸猫。<br>词源：与 cara（脸）相关。<br>记忆：🐱 温柔摸。
espantar	🐦 scare away	释义：吓跑；使害怕（动词）<br>核心：使某人离开或害怕。<br>例：espantar un pájaro = 吓走鸟。<br>词源：拉丁 expaventare。<br>记忆：🐦 吓走。
atener	📏 abide by	释义：遵守；依据（动词，常见 atenerse a）<br>核心：按照规则行动。<br>例：atenerse a la ley = 遵守法律。<br>词源：a- + tener（保持）。<br>记忆：📏 按规则。
chupar	🍭 suck	释义：吸；舔（动词）<br>核心：用嘴吸取。<br>例：chupar un caramelo = 吮糖。<br>词源：拟声词。<br>记忆：🍭 吸。
condicionar	⚙️ condition / influence	释义：限制；影响；使取决于（动词）<br>核心：形成条件。<br>例：El dinero condiciona la decisión.钱影响决定。<br>词源：condición（条件）。<br>记忆：⚙️ 受到条件影响。
indagar	🔎 investigate	释义：调查；探究（动词）<br>核心：深入寻找信息。<br>例：indagar la verdad = 调查真相。<br>词源：拉丁 indagare。<br>记忆：🔎 深挖。
rascar	✋ scratch	释义：抓；挠；刮（动词）<br>核心：用力摩擦表面。<br>例：rascarse la cabeza = 挠头。<br>词源：日耳曼语来源。<br>记忆：✋ 挠。
enredar	🕸️ tangle / involve	释义：缠绕；弄乱；卷入（动词）<br>核心：进入复杂状态。<br>例：* enredar cables = 缠绕电线<br>词源：en- + red（网）。<br>记忆：🕸️ 进入网里。
conferir	🎓 confer / grant	释义：授予；赋予；比较（动词）<br>核心：正式给予某种权利。<br>例：conferir un título = 授予学位。<br>词源：拉丁 conferre。<br>记忆：🎓 授予。
despejar	🌤️ clear / solve	释义：清除；解决；放晴（动词）<br>核心：* 清理空间<br>例：* despejar una duda = 消除疑问<br>词源：des- + pejo（障碍）。<br>记忆：🌤️ 清开。
resucitar	🌱 resurrect / revive	释义：复活；恢复（动词）<br>核心：* 死而复生<br>词源：拉丁 resuscitare。<br>记忆：🌱 再生。
sudar	💦 sweat	释义：出汗（动词）<br>核心：身体排汗。<br>例：sudar mucho = 出很多汗。<br>词源：拉丁 sudare。<br>记忆：💦 出汗。
perturbar	🌪️ disturb	释义：扰乱；使不安（动词）<br>核心：打破平静。<br>例：perturbar la paz = 扰乱和平。<br>词源：拉丁 perturbare。<br>记忆：🌪️ 搅乱。
deteriorar	📉 deteriorate	释义：恶化；损坏（动词）<br>核心：质量下降。<br>例：deteriorar la salud = 损害健康。<br>词源：拉丁 deterior（更坏）。<br>记忆：📉 变差。
vislumbrar	👀 glimpse / foresee	释义：隐约看见；预见（动词）<br>核心：看见一点点、不清楚。<br>例：vislumbrar una solución = 看到解决希望。<br>词源：ver（看）相关。<br>记忆：👀 模糊看到。
rectificar	✅ correct	释义：纠正；修改（动词）<br>核心：改正错误。<br>例：rectificar un error = 纠正错误。<br>词源：recto（正确、直）。<br>记忆：✅ 改正。
tumbar	🛏️ knock down / lie down	释义：弄倒；躺下（动词）<br>核心：* 使倒下<br>例：* tumbar un árbol = 放倒树<br>词源：拟声词。<br>记忆：🛏️ 倒下。
aflojar	🔓 loosen	释义：放松；松开（动词）<br>核心：减少紧张程度。<br>例：* aflojar un tornillo = 松螺丝<br>词源：flojo（松的）。<br>记忆：🔓 松开。
propagar	📡 spread / propagate	释义：传播；扩散（动词）<br>核心：让东西传出去。<br>例：* propagar una noticia = 传播消息<br>词源：拉丁 propagare（繁殖、扩展）。<br>记忆：📡 扩散。
